Reset your %store_name password,Reiniciar su contraseña en %store_name,module,Magento_Customer,
There was recently a request to change the password for your account.,Recientemente hubo una solicitud de cambio de la contraseña de su cuenta.,module,Magento_Customer,
"If you requested this change, set a new password here:","Si usted solicitó este cambio, fije una nueva contraseña aquí:",module,Magento_Customer,
"If you did not make this request, you can ignore this email and your password will remain the same.","Si usted no hizo esta solicitud, puede ignorar este email y su contraseña seguirá siendo la misma.",module,Magento_Customer,
Your %store_name password has been changed,Ha cambiado su contraseña en %store_name,module,Magento_Customer,
We have received a request to change the following information associated with your account at %store_name: password.,Recibimos una solicitud de cambio de la siguiente información asociada con su cuenta en  %store_name: contraseña.,module,Magento_Customer,
Checkout out as a new customer,Ordenar como un nuevo cliente,module,Magento_Customer,
Creating an account has many benefits:,Crear una cuenta tiene muchos beneficios:,module,Magento_Customer,
See order and shipping status,Ver el estado de una orden y su envío,module,Magento_Customer,
Track order history,Rastrear su historial de órdenes,module,Magento_Customer,
Check out faster,Ordenar más rápido,module,Magento_Customer,
Checkout out using your account,Ordenar usando su cuenta,module,Magento_Customer,
Email Address,Email,module,Magento_Customer,
Currency Update Warnings,Advertencias de Actualización de Monedas,module,Magento_Directory,
Footer,Pié,module,Magento_Email,
"Thank you, %store_name","Gracias, %store_name",module,Magento_Email,
Header,Encabezado,module,Magento_Email,
Gift Message (optional),Mensaje de Regalo (opcional),module,Magento_GiftMessage,
To:,A:,module,Magento_GiftMessage,
From:,De:,module,Magento_GiftMessage,
Message:,Mensaje:,module,Magento_GiftMessage,
Update,Actualizar,module,Magento_GiftMessage,
Gift options,Opciones de regalo,module,Magento_GiftMessage,
Edit,Editar,module,Magento_GiftMessage,
Delete,Borrar,module,Magento_GiftMessage,
Newsletter subscription confirmation,Confirmación de suscripción al boletín,module,Magento_Newsletter,
Thank you for subscribing to our newsletter.,Gracias por su suscripción a nuestro boletín.,module,Magento_Newsletter,
"To begin receiving the newsletter, you must first confirm your subscription by clicking on the following link:","Para empezar a recibir el boletín, primero debe confirmar su suscripción haciendo click en el siguiente enlace:",module,Magento_Newsletter,
Newsletter subscription success,Suscripción al boletín exitosa,module,Magento_Newsletter,
You have been successfully subscribed to our newsletter.,Se ha suscrito a nuestro boletín con éxito.,module,Magento_Newsletter,
Newsletter unsubscription success,Desuscripción del boletín exitosa,module,Magento_Newsletter,
You have been unsubscribed from the newsletter.,Se ha desuscrito del boletín.,module,Magento_Newsletter,
Place Order,FINALIZAR COMPRA,module,Magento_OfflinePayments,
Place Order,FINALIZAR COMPRA,module,Magento_Payment,
Forgot an Item?,¿Olvidó un Elemento?,module,Magento_Payment,
Edit Your Cart,Editar Su Carrito,module,Magento_Payment,
Sign a billing agreement to streamline further purchases with PayPal.,Firmar un acuerdo de facturación para facilitar compras futuras con PayPal.,module,Magento_Paypal,
Continue to PayPal,Continuar a PayPal,module,Magento_Paypal,
Save credit card information for future use.,Guardar información de tarjeta de crédito para uso futuro.,module,Magento_Paypal,
Check 'Remember Me' to access your shopping cart on this computer even if you are not signed in.,Seleccione 'Recordarme' para accesar a su carrito de compras en esta computadora incluso sin haber ingresado.,module,Magento_Persistent,
Product alerts Cron error,Error de Cron de alertas de Producto,module,Magento_ProductAlert,
Product alerts cron warnings,Advertencias de cron de alertas de Producto,module,Magento_ProductAlert,
Products price changed alert,Alertas de cambios de precio de Productos,module,Magento_ProductAlert,
"%name,","%name,",module,Magento_ProductAlert,
Products back in stock alert,Alerta de productos de nuevo en existencias,module,Magento_ProductAlert,
Apply Discount Code,¿Tienes un código de descuento?,module,Magento_SalesRule,
Enter discount code,Ingresar código de descuento,module,Magento_SalesRule,
Apply Discount,APLICAR,module,Magento_SalesRule,
Cancel coupon,Cancelar cupón,module,Magento_SalesRule,
Credit memo for your %store_name order,Nota de crédito para su orden en %store_name,module,Magento_Sales,
"%name,","%name,",module,Magento_Sales,
Thank you for your order from %store_name.,Gracias por su orden de %store_name.,module,Magento_Sales,
"You can check the status of your order by <a href=""%account_url"">logging into your account</a>.","Puede solicitar el estado de su orden <a href=""%account_url"">ingresando en su cuenta</a>.",module,Magento_Sales,
"If you have questions about your order, you can email us at <a href=""mailto:%store_email"">%store_email</a>","Si tiene preguntas acerca de su orden, puede contactarnos en el email <a href=""mailto:%store_email"">%store_email</a>",module,Magento_Sales,
"or call us at <a href=""tel:%store_phone"">%store_phone</a>","o llamarnos al <a href=""tel:%store_phone"">%store_phone</a>",module,Magento_Sales,
"Our hours are <span class=""no-link"">%store_hours</span>.","Nuestro horario es <span class=""no-link"">%store_hours</span>.",module,Magento_Sales,
Your Credit Memo #%creditmemo_id for Order #%order_id,Su Nota de Crédito #%creditmemo_id para la Orden #%order_id,module,Magento_Sales,
Billing Info,Información de Facturación,module,Magento_Sales,
Shipping Info,Información de Envío,module,Magento_Sales,
Update to your %store_name credit memo,Actualización de su nota de crédito en %store_name,module,Magento_Sales,
Your order #%increment_id has been updated with a status of <strong>%order_status</strong>.,Su orden #%increment_id ha sido actualizada con un estado de  <strong>%order_status</strong>.,module,Magento_Sales,
Invoice for your %store_name order,Factura para su orden en %store_name,module,Magento_Sales,
Your Invoice #%invoice_id for Order #%order_id,Su Factura #%invoice_id para la Orden #%order_id,module,Magento_Sales,
Update to your %store_name invoice,Actualización a su factura en %store_name,module,Magento_Sales,
Your %store_name order confirmation,Su conformación de orden en %store_name,module,Magento_Sales,
"%customer_name,","%customer_name,",module,Magento_Sales,
Once your package ships we will send you a tracking number.,Una vez que su paquete sea enviado le enviaremos una clave de rastreo.,module,Magento_Sales,
"Your Order <span class=""no-link"">#%increment_id</span>","Su Orden <span class=""no-link"">#%increment_id</span>",module,Magento_Sales,
"Placed on <span class=""no-link"">%created_at</span>","Colocada en <span class=""no-link"">%created_at</span>",module,Magento_Sales,
Once your package ships we will send an email with a link to track your order.,Una vez que su paquete sea enviado le enviaremos un email con un enlace para rastrear su orden.,module,Magento_Sales,
Update to your %store_name order,Actualización a su orden en %store_name,module,Magento_Sales,
Your %store_name order has shipped,Su orden en %store_name se ha enviado,module,Magento_Sales,
Your shipping confirmation is below. Thank you again for your business.,Su confirmación de envío está abajo. Gracias de nuevo por su preferencia.,module,Magento_Sales,
Your Shipment #%shipment_id for Order #%order_id,Su Envío #%shipment_id para la Orden #%order_id,module,Magento_Sales,
Update to your %store_name shipment,Actualización a su envío en %store_name,module,Magento_Sales,
"Welcome, %name","Bienvenido, %name",module,Magento_SendFriend,
"%name,","%name,",module,Magento_SendFriend,
%sender_name wants to share this product with you:,%sender_name quiere compartir este producto con usted:,module,Magento_SendFriend,
Message from %sender_name:,Mensaje de from %sender_name:,module,Magento_SendFriend,
See our Shipping Policy,Vea nuestra Política de Envíos,module,Magento_Shipping,
Sitemap generate Warnings,Advertencias de generación de Mapa del Sitio,module,Magento_Sitemap,
Sitemap Generation Warnings,Advertencias de Generación de Mapa del Sitio,module,Magento_Sitemap,
"%name,","%name,",module,Magento_Theme,
Welcome to %store_name.,Bienvenido a %store_name.,module,Magento_Theme,
"To sign in to our site, use these credentials during checkout or on the <a href=""%customer_url"">My Account</a> page:","Para ingresar a nuestro sitio, use estas credenciales durante su orden o en la página <a href=""%customer_url"">Mi Cuenta</a>:",module,Magento_Theme,
Email:,Email:,module,Magento_Theme,
Password:,Contraseña:,module,Magento_Theme,
Password you set when creating account,La contraseña que fijó al creat la cuenta,module,Magento_Theme,
"Forgot your account password? Click <a href=""%reset_url"">here</a> to reset it.","¿Olvidó la contraseña de su cuenta? Click <a href=""%reset_url"">aquí</a> para reiniciarla.",module,Magento_Theme,
"When you sign in to your account, you will be able to:","Cuando ingrese a su cuenta, podrá:",module,Magento_Theme,
Proceed through checkout faster,Ordenar más rápido,module,Magento_Theme,
Check the status of orders,Revisar el estado de sus órdenes,module,Magento_Theme,
View past orders,Ver órdenes anteriores,module,Magento_Theme,
Store alternative addresses (for shipping to multiple family members and friends),Direcciones alternativas de la tienda (para envíos a varios miembros de la familia y amigos),module,Magento_Theme,
Changes have been made to this section that have not been saved.,Se hicieron cambios a esta sección que no han sido guardados.,module,Magento_Ui,
This tab contains invalid data. Please resolve this before saving.,Esta pestaña contiene datos no válidos. Por favor resuélvalos antes de guardar.,module,Magento_Ui,
Assign,Asignar,module,Magento_Ui,
Options,Opciones,module,Magento_Ui,
records found,registros encontrados,module,Magento_Ui,
selected,seleccionados,module,Magento_Ui,
of,de,module,Magento_Ui,
Filters,Filtros,module,Magento_Ui,
Password Reset Confirmation for %name,Confirmación de Reinicio de Contraseña para %name,module,Magento_User,
"%name,","%name,",module,Magento_User,
There was recently a request to change the password for your account.,Recientemente hubo una solicitod de cambio de contraseña para su cuenta.,module,Magento_User,
"If you requested this change, reset your password here:","Si usted solicitó este cambio, reinicie su contraseña aquí:",module,Magento_User,
"If you did not make this request, you can ignore this email and your password will remain the same.","Si usted no hizo esta solicitud, puede ignorar este email y su contraseña seguirá siendo la misma.",module,Magento_User,
"Thank you,","Gracias,",module,Magento_User,
New %changes for %user_name,Nuevos %changes para %user_name,module,Magento_User,
"Hello,","Hola,",module,Magento_User,
We have received a request to change the following information associated with your account at %store_name: %changes.,Recibimos una solicitud de cambio de la siguiente información asociada con su cuenta en %store_name: %changes.,module,Magento_User,
"If you have not authorized this action, please contact us immediately at %store_email","Si usted no autorizó esta acción, por favor contáctenos de inmediato en %store_email",module,Magento_User,
or call us at %store_phone,o llámenos al %store_phone,module,Magento_User,
"Thanks,","Gracias,",module,Magento_User,
Take a look at %customer_name's Wish List,Heche un vistazo a la Lista de Compras de %customer_name,module,Magento_Wishlist,
%customer_name wants to share this Wish List from %store_name with you:,%customer_name quiere compartir esta Lista de Compras de %store_name con usted:,module,Magento_Wishlist,
Message from %customer_name:,Mensaje de %customer_name:,module,Magento_Wishlist,
View all Wish List items,Ver todos los elementos de la Lista de Compras,module,Magento_Wishlist,
Welcome to %store_name,Bienvenido a %store_name,theme,frontend/Magento/luma,
"%name,","%name,",theme,frontend/Magento/luma,
Welcome to %store_name.,Bienvenido a %store_name.,theme,frontend/Magento/luma,
"To sign in to our site, use these credentials during checkout or on the <a href=""%customer_url"">My Account</a> page:","Para ingresar a nuestro sitio, use estas credenciales durante la compra o en la página <a href=""%customer_url"">Mi Cuenta</a>:",theme,frontend/Magento/luma,
Email:,Email:,theme,frontend/Magento/luma,
Password:,Contraseña:,theme,frontend/Magento/luma,
Password you set when creating account,La contraseña que fijó al crear la cuenta,theme,frontend/Magento/luma,
"Forgot your account password? Click <a href=""%reset_url"">here</a> to reset it.","¿Olvidó la contraseña de su cuenta? Click <a href=""%reset_url"">aquí</a> para reiniciarla.",theme,frontend/Magento/luma,
"When you sign in to your account, you will be able to:","Cuando ingrese a su cuenta, podrá:",theme,frontend/Magento/luma,
Quick Checkout,Compra Rápida,theme,frontend/Magento/luma,
Proceed through checkout faster,Comprar más rápido,theme,frontend/Magento/luma,
Order Status,Estado de la Orden,theme,frontend/Magento/luma,
Check the status of orders,Revisar el estado de las órdenes,theme,frontend/Magento/luma,
Manage Addresses,Administrar Direcciones,theme,frontend/Magento/luma,
Store alternative addresses,Guardar direcciones alternas,theme,frontend/Magento/luma,
For shipping to multiple family members and friends,Para envíos a varios miembros de la familia y amigos,theme,frontend/Magento/luma,
Order History,Historial de Órdenes,theme,frontend/Magento/luma,
View past orders,Ver órdenes anteriores,theme,frontend/Magento/luma,
Footer,Pié,theme,frontend/Magento/luma,
About Us,Acerca de Notros,theme,frontend/Magento/luma,
Customer Service,Servicio a Clientes,theme,frontend/Magento/luma,
"<a href=""tel:%store_phone"">%store_phone</a>","<a href=""tel:%store_phone"">%store_phone</a>",theme,frontend/Magento/luma,
"Hours of Operation:<br /><span class=""no-link"">%store_hours</span>.","Horario de Operación:<br /><span class=""no-link"">%store_hours</span>.",theme,frontend/Magento/luma,
Credit memo for your %store_name order,Nota de crédito para su orden en %store_name,theme,frontend/Magento/luma,
Thank you for your order from %store_name.,Gracias por su orden en %store_name.,theme,frontend/Magento/luma,
"You can check the status of your order by <a href=""%account_url"">logging into your account</a>.","Puede ver el estado de su orden al <a href=""%account_url"">ingresar a su cuenta</a>.",theme,frontend/Magento/luma,
"If you have questions about your order, you can email us at <a href=""mailto:%store_email"">%store_email</a>.","Si tiene preguntas acerca de su orden, puede enviarnos un email a <a href=""mailto:%store_email"">%store_email</a>.",theme,frontend/Magento/luma,
Your Credit Memo #%creditmemo_id for Order #%order_id,Su Nota de Crédito #%creditmemo_id para la Orden #%order_id,theme,frontend/Magento/luma,
Billing Info,Información de Facturación,theme,frontend/Magento/luma,
Shipping Info,Información de Envío,theme,frontend/Magento/luma,
Payment Method,Método de Pago,theme,frontend/Magento/luma,
Shipping Method,Método de Envío,theme,frontend/Magento/luma,
Update to your %store_name credit memo,Actualización para su %store_name nota de crédito,theme,frontend/Magento/luma,
Your order #%increment_id has been updated with a status of <strong>%order_status</strong>.,Su orden #%increment_id ha sido acualizada con el estado de <strong>%order_status</strong>.,theme,frontend/Magento/luma,
Invoice for your %store_name order,Facturación para su orden en %store_name,theme,frontend/Magento/luma,
Your Invoice #%invoice_id for Order #%order_id,Su Factura #%invoice_id para la Orden #%order_id,theme,frontend/Magento/luma,
Update to your %store_name invoice,Actualización para su factura en %store_name,theme,frontend/Magento/luma,
Your %store_name order confirmation,Su coinfirmación de orden en %store_name,theme,frontend/Magento/luma,
"%customer_name,","%customer_name,",theme,frontend/Magento/luma,
Once your package ships we will send you a tracking number.,Una vez que su paquete sea enviado le enviaremos un número de rastreo.,theme,frontend/Magento/luma,
"Your Order <span class=""no-link"">#%increment_id</span>","Su Orden <span class=""no-link"">#%increment_id</span>",theme,frontend/Magento/luma,
"Placed on <span class=""no-link"">%created_at</span>","Colocada en <span class=""no-link"">%created_at</span>",theme,frontend/Magento/luma,
Update to your %store_name order,Actualización para su orden en %store_name,theme,frontend/Magento/luma,
Your %store_name order has shipped,Su orden en %store_name ha sido enviada,theme,frontend/Magento/luma,
Your shipping confirmation is below. Thank you again for your business.,Si confirmación de envío está abajo. Gracias de nuevo por su preferencia.,theme,frontend/Magento/luma,
Your Shipment #%shipment_id for Order #%order_id,Su Envío #%shipment_id para la Orden #%order_id,theme,frontend/Magento/luma,
Update to your %store_name shipment,Actualización para su envío en %store_name,theme,frontend/Magento/luma,
Backup options,Opciones de respaldo,lib,lib/web/mage/adminhtml/backup.js,
Warning,Advertencia,lib,lib/web/mage/adminhtml/backup.js,
Cancel,Cancelar,lib,lib/web/mage/adminhtml/backup.js,
Ok,Ok,lib,lib/web/mage/adminhtml/backup.js,
Insert Widget...,Insertar Widget...,lib,lib/web/mage/adminhtml/wysiwyg/widget.js,
No records found.,No se encontraron registros.,lib,lib/web/mage/backend/suggest.js,
Recent items,Elementos recientes,lib,lib/web/mage/backend/suggest.js,
Show all...,Mostrar todos...,lib,lib/web/mage/backend/suggest.js,
Method %s does not exist on jQuery.decorate,El método %s no existe en jQuery.decorate,lib,lib/web/mage/decorate.js,
Close,Cerrar,lib,lib/web/mage/dropdown.js,
Next,Siguiente,lib,lib/web/mage/gallery/gallery.js,
Previous,Anterior,lib,lib/web/mage/gallery/gallery.js,
Please wait...,Por favor espere...,lib,lib/web/mage/loader.js,
Loading...,Cargando...,lib,lib/web/mage/loader.js,
Please wait...,Por favor espere...,lib,lib/web/mage/loader_old.js,
Loading...,Cargando...,lib,lib/web/mage/loader_old.js,
All ,Todo ,lib,lib/web/mage/menu.js,
more,más,lib,lib/web/mage/menu.js,
Cancel,Cancelar,lib,lib/web/mage/translate-inline-vde.js,
Save,Guardar,lib,lib/web/mage/translate-inline-vde.js,
Translate,Traducir,lib,lib/web/mage/translate-inline.js,
Submit,Enviar,lib,lib/web/mage/translate-inline.js,
Close,Cerrar,lib,lib/web/mage/translate-inline.js,
Please enter a value less than or equal to %s.,Por favor ingrese un valor menor o igual que %s.,lib,lib/web/mage/validation.js,
Please enter a value greater than or equal to %s.,Por favor ingrese un valor mayor o igual que %s.,lib,lib/web/mage/validation.js,
Maximum length of this field must be equal or less than %1 symbols.,La longitud máxima de este campo debe ser menor o igual que %1 símbolos.,lib,lib/web/mage/validation.js,
This is a required field.,Este es un campo obligatorio.,lib,lib/web/mage/validation.js,
Please enter a date between %min and %max.,Por favor ingrese una fecha entre %min y %max.,lib,lib/web/mage/validation/validation.js,
Please enter a valid year (1900-%1).,Por favor ingrese un año válido (1900-%1).,lib,lib/web/mage/validation/validation.js,
Please enter a valid day (1-%1).,Por favor ingrese un día válido (1-%1).,lib,lib/web/mage/validation/validation.js,
Please enter a date from the past.,Por favor ingrese una fecha en el pasado.,lib,lib/web/mage/validation/validation.js,
We could not detect a size.,No podemos detectar un tamaño.,module,Magento_Backend,
We don't recognize or support this file extension type.,No reconocemos o soportamos este tipo de extensión de archivo.,module,Magento_Backend,
This payment is not available,Este pago no está disponible,module,Magento_Braintree,
MM,MM,module,Magento_Braintree,
YY,AA,module,Magento_Braintree,
Please try again with another form of payment.,Por intente de nuevo con otra forma de pago.,module,Magento_Braintree,
"Sorry, but something went wrong.","Lo sentimos, algo ocurrió.",module,Magento_Braintree,
Add Products to New Option,Añadir Productos a la Nueva Opción,module,Magento_Bundle,
"Add Products to Option ""%1""","Añadir Productos a la Opción ""%1""",module,Magento_Bundle,
Warning message,Mensaje de advertencia,module,Magento_Catalog,
Submit,Enviar,module,Magento_Catalog,
We don't recognize or support this file extension type.,No reconocemos o soportamos este tipo de extensión de archivo.,module,Magento_Catalog,
Configure Product,Configurar Producto,module,Magento_Catalog,
OK,OK,module,Magento_Catalog,
Select type of option.,Seleccione tipo de opción.,module,Magento_Catalog,
Please add rows to option.,Por favor añada líneas a la opción.,module,Magento_Catalog,
Please select items.,Por favor seleccione elementos.,module,Magento_Catalog,
Choose existing category.,Elija una categoría existente.,module,Magento_Catalog,
Image Detail,Detalle de la Imagen,module,Magento_Catalog,
Adding...,Añadiendo...,module,Magento_Catalog,
Added,Añadido,module,Magento_Catalog,
unselect all,deseleccionar todo,module,Magento_Catalog,
Close,Cerrar,module,Magento_CheckoutAgreements,
Provided Zip/Postal Code seems to be invalid.,El Código Postal proporcionado parace no ser válido.,module,Magento_Checkout,
 Example: , Ejemplo: ,module,Magento_Checkout,
If you believe it is the right one you can ignore this notice.,Si cree que es el correcto puede ignorar este aviso.,module,Magento_Checkout,
Review & Payments,Revisión y Pagos,module,Magento_Checkout,
Shipping,Envío,module,Magento_Checkout,
Save Address,Guardar Dirección,module,Magento_Checkout,
We could not detect a size.,No podemos detectar el tamaño.,module,Magento_Cms,
New Product Review,Nueva Opinión de Producto,module,Magento_ConfigurableProduct,
Here are the products you're about to create.,Aquí están los productos que está a punto de crear.,module,Magento_ConfigurableProduct,
You created these products for this configuration.,Creó estos productos para esta configuración.,module,Magento_ConfigurableProduct,
Disassociated Products,Productos Disasociados,module,Magento_ConfigurableProduct,
These products are not associated.,Estos productos no están asociados.,module,Magento_ConfigurableProduct,
Disable Product,Deshabilitar Producto,module,Magento_ConfigurableProduct,
Enable Product,Habilitar Producto,module,Magento_ConfigurableProduct,
Incl. Tax,Incl. Impuesto,module,Magento_ConfigurableProduct,
An attribute has been removed. This attribute will no longer appear in your configurations.,Se removió un atributo. Este atributo ya no aparecerá en sus configuraciones.,module,Magento_ConfigurableProduct,
Select options for all attributes or remove unused attributes.,Seleccione opciones para todos los atributos o remueva los atributos sin uso.,module,Magento_ConfigurableProduct,
Please select attribute for {section} section.,Por favor seleccione el atributo para la sección {section}.,module,Magento_ConfigurableProduct,
Please fill in the values for {section} section.,Por favor ingrese los valores para la sección {section}.,module,Magento_ConfigurableProduct,
Please fill-in correct values.,Por favor ingrese valores correctos.,module,Magento_ConfigurableProduct,
Please select image(s) for your attribute.,Por favor seleccione la(s) imagen(es) para su atributo.,module,Magento_ConfigurableProduct,
Please choose image(s).,Por favor seleccione imagen(es).,module,Magento_ConfigurableProduct,
We could not detect a size.,No podemos detectar un tamaño.,module,Magento_ConfigurableProduct,
We don't recognize or support this file extension type.,No reconocemos o soportamos este tipo de extensión de archivo.,module,Magento_ConfigurableProduct,
Please select attribute(s).,Por favor seleccione atributo(s).,module,Magento_ConfigurableProduct,
Generate Products,Generar Productos,module,Magento_ConfigurableProduct,
Something went wrong.,Algo ocurrió.,module,Magento_ConfigurableProduct,
Are you sure you want to do this?,¿Está seguro(a) de querer hacer esto?,module,Magento_Customer,
Are you sure you want to delete this address?,¿Está seguro(a) de querer borrar esta dirección?,module,Magento_Customer,
Weak,Débil,module,Magento_Customer,
Medium,Media,module,Magento_Customer,
Strong,Fuerte,module,Magento_Customer,
Very Strong,Muy Fuerte,module,Magento_Customer,
Guest checkout is disabled.,La compra de invitado está deshabilitada.,module,Magento_Customer,
Field ,Campo ,module,Magento_Dhl,
 es obligatorio., is required.,module,Magento_Dhl,
We could not detect a size.,No podemos detectar un tamaño.,module,Magento_Downloadable,
Field ,Campo ,module,Magento_Fedex,
 es obligatorio., is required.,module,Magento_Fedex,
"Sorry, something went wrong. Please try again later.","Lo sentimos, algo ucurrió. Por favor intente más tarde.",module,Magento_Integration,
Popup Blocker is enabled! Please add this site to your exception list.,¡Está habilitado un bloqueador de ventanas emergentes! Por favor añada este sitio al listado de sitios permitidos.,module,Magento_Integration,
Allow,Permitir,module,Magento_Integration,
Done,Hecho,module,Magento_Integration,
We can't complete your order because you don't have a payment method set up.,No podemos completar su orden porque no tiene definido un métido de pago.,module,Magento_Multishipping,
Please choose a payment method.,Por favor seleccione un método de pago.,module,Magento_Multishipping,
Field ,Campo ,module,Magento_OfflineShipping,
 is required., es obligatorio.,module,Magento_OfflineShipping,
Unable to place order. Please try again later.,No se puede colocar la orden. Por favor intente más tarde.,module,Magento_Payment,
"Sorry, something went wrong.","Lo sentimos, algo ocurrió.",module,Magento_Paypal,
"Sorry, something went wrong. Please try again later.","Lo sentimos, algo ocurrió. Por favor intente más tarde.",module,Magento_Paypal,
Video Error,Error de Video,module,Magento_ProductVideo,
Unknown video type,Tipo desconocido de video,module,Magento_ProductVideo,
Invalid video url,URL de video no válido,module,Magento_ProductVideo,
Youtube API key is invalid,La llave API de YouTube no es válida,module,Magento_ProductVideo,
Video cant be shown due to the following reason: ,No se puede mostrar el video por la siguiente razón: ,module,Magento_ProductVideo,
Video not found,Video no encontrado,module,Magento_ProductVideo,
New Video,Nuevo Video,module,Magento_ProductVideo,
Save,Guardar,module,Magento_ProductVideo,
Cancel,Cancelar,module,Magento_ProductVideo,
Delete,Borrar,module,Magento_ProductVideo,
Edit Video,Editar Video,module,Magento_ProductVideo,
Images and Videos,Imágenes y Videos,module,Magento_ProductVideo,
This won't take long . . .,Esto no demorará mucho . . .,module,Magento_Rule,
Your coupon was successfully removed.,Su cupón ha sido removido con éxito.,module,Magento_SalesRule,
Your coupon was successfully applied.,Su cupón ha sido aplicado con éxito.,module,Magento_SalesRule,
Gift Options for ,Opciones de Regalo para ,module,Magento_Sales,
Add Products,Añadir Productos,module,Magento_Sales,
You have item changes,Tiene cambios de elemento,module,Magento_Sales,
Ok,Ok,module,Magento_Sales,
These changes affect all related products.,Estos cambios afectarán a todos los productos relacionados.,module,Magento_Swatches,
We could not detect a size.,No podemos detectar un tamaño.,module,Magento_Theme,
We don't recognize this file extension.,No reconocemos esta extensión de archivo.,module,Magento_Theme,
Add,Añadir,module,Magento_Ui,
Something went wrong.,Algo ocurrió.,module,Magento_Ui,
Yes,Sí,module,Magento_Ui,
No,No,module,Magento_Ui,
Done,Hecho,module,Magento_Ui,
options,opciones,module,Magento_Ui,
Select...,Seleccionar...,module,Magento_Ui,
Selected,Seleccionado,module,Magento_Ui,
Select All,Seleccionar Todo,module,Magento_Ui,
Deselect All,Deseleccionar Todo,module,Magento_Ui,
Select All on This Page,Seleccionar Todo en Esta Página,module,Magento_Ui,
Deselect All on This Page,Deseleccionar Todo en Esta Página,module,Magento_Ui,
On,Encendido,module,Magento_Ui,
Off,Apagado,module,Magento_Ui,
Go to Details Page,Ir a la Página de Detalles,module,Magento_Ui,
New View,Nueva Vista,module,Magento_Ui,
Default View,Vista por Defecto,module,Magento_Ui,
${ $.visible } out of ${ $.total } visible,${ $.visible } de ${ $.total } visible,module,Magento_Ui,
You have successfully saved your edits.,Ha guardado sus ediciones con éxito.,module,Magento_Ui,
You haven't selected any items!,¡No ha seleccionado elementos!,module,Magento_Ui,
Search by keyword,Buscar por palabra clave,module,Magento_Ui,
Keyword,Palabra clave,module,Magento_Ui,
Select Date,Seleccionar Fecha,module,Magento_Ui,
Please enter more or equal than {0} symbols.,Por favor ingrese más o igual de {0} símbolos.,module,Magento_Ui,
Please enter less or equal than {0} symbols.,Por favor ingrese menos o igual de {0} símbolos.,module,Magento_Ui,
Please enter {0} words or less.,Por favor igrese {0} palabras o menos.,module,Magento_Ui,
Please enter at least {0} words.,Por favor ingrese al menos {0} palabras.,module,Magento_Ui,
Please enter between {0} and {1} words.,Por favor ingrese entre {0} y {1} palabras.,module,Magento_Ui,
Letters or punctuation only please,Sólo palabras y puntuación por favor,module,Magento_Ui,
"Letters, numbers, spaces or underscores only please","Sólo letras, números, espacios o guionesi bajos por favor",module,Magento_Ui,
Letters only please,Sólo letras por favor,module,Magento_Ui,
No white space please,Sin espacios por favor,module,Magento_Ui,
Your ZIP-code must be in the range 902xx-xxxx to 905-xx-xxxx,Su Código Postal debe estar en el rango de 902xx-xxxx a 905-xx-xxxx,module,Magento_Ui,
A positive or negative non-decimal number please,Un número positivo sin decimales por favor,module,Magento_Ui,
The specified vehicle identification number (VIN) is invalid.,El número de identificación vehicular (VIN) no es válido.,module,Magento_Ui,
Please enter a correct date,Por favor ingrese una fecha correcta,module,Magento_Ui,
Vul hier een geldige datum in.,Vul hier een geldige datum in.,module,Magento_Ui,
"Please enter a valid time, between 00:00 and 23:59","Por favor ingrese una hora correcta, entre 00:00 y 23:59",module,Magento_Ui,
"Please enter a valid time, between 00:00 am and 12:00 pm","Por favor ingrese una hora correcta, entre 00:00 am y 12:00 pm",module,Magento_Ui,
Please specify a valid phone number,Por favor especifique un número telefónico válido,module,Magento_Ui,
Please specify a valid mobile number,Por favor especifique un número telefónico móvil válido,module,Magento_Ui,
Please enter at least {0} characters,Por favor ingrese al menos {0} caracteres,module,Magento_Ui,
Please enter a valid credit card number.,Por favor ingrese un número válido de tarjeta de crédito.,module,Magento_Ui,
Please enter a valid IP v4 address.,Por favor ingrese una dirección IP v4 válida.,module,Magento_Ui,
Please enter a valid IP v6 address.,Por favor ingrese una dirección IP v6 válida.,module,Magento_Ui,
Invalid format.,Formato no válido.,module,Magento_Ui,
HTML tags are not allowed.,No están permitidas etiquetas HTML.,module,Magento_Ui,
Please select an option.,Por favor seleccione una opción.,module,Magento_Ui,
Empty Value.,Valor Vacío.,module,Magento_Ui,
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces only in this field.","Por favor sólo use letras (a-z or A-Z), números (0-9) o espacios en este campo.",module,Magento_Ui,
"Please use only letters (a-z or A-Z), numbers (0-9) or underscore (_) in this field, and the first character should be a letter.","Por favor sólo use letras (a-z or A-Z), números (0-9) o guiones bajos (_) en este campo, y el primer caracter debe ser una letra.",module,Magento_Ui,
"Please use only letters (a-z or A-Z), numbers (0-9), spaces and ""#"" in this field.","Por favor sólo use letras (a-z or A-Z), números (0-9), espacios y ""#"" en este campo.",module,Magento_Ui,
Please enter a valid phone number. For example (123) 456-7890 or 123-456-7890.,Por favor ingrese un número telefónico válido. Por ejemplo (123) 456-7890 o 123-456-7890.,module,Magento_Ui,
Please enter a valid fax number (Ex: 123-456-7890).,Por favor ingrese un número de fax válido (Ej: 123-456-7890).,module,Magento_Ui,
Please enter a valid email address (Ex: johndoe@domain.com).,Por favor ingrese un email válido (Ej: juan@dominio.com).,module,Magento_Ui,
